,previous_state,current_state
1314,"[[7, 6, 1], [5, 8, 3], [2, 0, 4]]","[[7, 6, 1], [5, 0, 3], [2, 8, 4]]"
1315,"[[7, 6, 1], [5, 8, 3], [2, 0, 4]]","[[7, 6, 1], [5, 8, 3], [0, 2, 4]]"
1316,"[[7, 8, 6], [2, 3, 5], [4, 0, 1]]","[[7, 8, 6], [2, 3, 5], [0, 4, 1]]"
1317,"[[7, 8, 6], [4, 2, 3], [0, 1, 5]]","[[7, 8, 6], [4, 2, 3], [1, 0, 5]]"
1318,"[[7, 8, 6], [5, 4, 1], [2, 0, 3]]","[[7, 8, 6], [5, 4, 1], [2, 3, 0]]"
1319,"[[8, 2, 6], [4, 7, 1], [0, 5, 3]]","[[8, 2, 6], [4, 7, 1], [5, 0, 3]]"
1320,"[[7, 2, 1], [0, 4, 3], [8, 5, 6]]","[[0, 2, 1], [7, 4, 3], [8, 5, 6]]"
1321,"[[1, 2, 3], [0, 5, 7], [4, 8, 6]]","[[0, 2, 3], [1, 5, 7], [4, 8, 6]]"
1322,"[[7, 3, 6], [0, 2, 5], [4, 1, 8]]","[[0, 3, 6], [7, 2, 5], [4, 1, 8]]"
1323,"[[1, 2, 0], [7, 6, 8], [4, 5, 3]]","[[1, 0, 2], [7, 6, 8], [4, 5, 3]]"
1324,"[[1, 2, 3], [4, 5, 0], [8, 6, 7]]","[[1, 2, 0], [4, 5, 3], [8, 6, 7]]"
1325,"[[1, 2, 3], [0, 5, 7], [4, 8, 6]]","[[1, 2, 3], [5, 0, 7], [4, 8, 6]]"
1326,"[[1, 2, 8], [4, 7, 6], [0, 5, 3]]","[[1, 2, 8], [4, 7, 6], [5, 0, 3]]"
1327,"[[1, 2, 8], [7, 6, 3], [4, 5, 0]]","[[1, 2, 8], [7, 6, 3], [4, 0, 5]]"
1328,"[[1, 3, 6], [2, 0, 5], [7, 4, 8]]","[[1, 3, 6], [2, 4, 5], [7, 0, 8]]"
1329,"[[1, 3, 6], [2, 0, 5], [7, 4, 8]]","[[1, 3, 6], [2, 5, 0], [7, 4, 8]]"
1330,"[[1, 3, 6], [7, 8, 0], [4, 5, 2]]","[[1, 3, 6], [7, 0, 8], [4, 5, 2]]"
1331,"[[1, 6, 2], [4, 7, 3], [0, 8, 5]]","[[1, 6, 2], [4, 7, 3], [8, 0, 5]]"
1332,"[[1, 6, 2], [7, 3, 5], [4, 8, 0]]","[[1, 6, 2], [7, 3, 5], [4, 0, 8]]"
1333,"[[1, 6, 2], [7, 8, 3], [4, 5, 0]]","[[1, 6, 2], [7, 8, 0], [4, 5, 3]]"
1334,"[[1, 8, 6], [7, 2, 3], [4, 5, 0]]","[[1, 8, 6], [7, 2, 3], [4, 0, 5]]"
1335,"[[0, 2, 1], [6, 4, 3], [8, 7, 5]]","[[2, 0, 1], [6, 4, 3], [8, 7, 5]]"
1336,"[[2, 0, 1], [6, 5, 8], [7, 4, 3]]","[[2, 1, 0], [6, 5, 8], [7, 4, 3]]"
1337,"[[2, 1, 3], [6, 8, 7], [4, 5, 0]]","[[2, 1, 3], [6, 8, 0], [4, 5, 7]]"
1338,"[[2, 1, 0], [6, 8, 3], [7, 4, 5]]","[[2, 1, 3], [6, 8, 0], [7, 4, 5]]"
1339,"[[2, 3, 6], [1, 7, 5], [4, 8, 0]]","[[2, 3, 6], [1, 7, 5], [4, 0, 8]]"
1340,"[[2, 7, 1], [4, 5, 6], [8, 3, 0]]","[[2, 7, 1], [4, 5, 0], [8, 3, 6]]"
1341,"[[3, 2, 6], [7, 8, 1], [4, 0, 5]]","[[3, 2, 6], [7, 8, 1], [0, 4, 5]]"
1342,"[[3, 6, 1], [7, 2, 0], [4, 8, 5]]","[[3, 6, 1], [7, 2, 5], [4, 8, 0]]"
1343,"[[0, 6, 1], [4, 2, 3], [8, 7, 5]]","[[4, 6, 1], [0, 2, 3], [8, 7, 5]]"
1344,"[[6, 1, 3], [7, 4, 0], [8, 2, 5]]","[[6, 1, 3], [7, 0, 4], [8, 2, 5]]"
1345,"[[6, 2, 1], [4, 3, 5], [8, 7, 0]]","[[6, 2, 1], [4, 3, 5], [8, 0, 7]]"
1346,"[[6, 3, 2], [7, 1, 5], [4, 8, 0]]","[[6, 3, 2], [7, 1, 5], [4, 0, 8]]"
1347,"[[6, 3, 2], [7, 8, 1], [4, 0, 5]]","[[6, 3, 2], [7, 8, 1], [0, 4, 5]]"
1348,"[[6, 0, 1], [7, 4, 2], [8, 5, 3]]","[[6, 4, 1], [7, 0, 2], [8, 5, 3]]"
1349,"[[7, 1, 0], [6, 5, 3], [2, 4, 8]]","[[7, 0, 1], [6, 5, 3], [2, 4, 8]]"
1350,"[[7, 1, 3], [4, 5, 0], [8, 6, 2]]","[[7, 1, 0], [4, 5, 3], [8, 6, 2]]"
1351,"[[7, 1, 3], [6, 5, 8], [2, 4, 0]]","[[7, 1, 3], [6, 5, 8], [2, 0, 4]]"
1352,"[[7, 2, 1], [4, 3, 0], [8, 5, 6]]","[[7, 2, 1], [4, 3, 6], [8, 5, 0]]"
1353,"[[7, 2, 6], [4, 5, 1], [8, 3, 0]]","[[7, 2, 6], [4, 5, 0], [8, 3, 1]]"
1354,"[[7, 3, 6], [2, 5, 0], [4, 1, 8]]","[[7, 3, 0], [2, 5, 6], [4, 1, 8]]"
1355,"[[7, 3, 6], [4, 2, 0], [8, 5, 1]]","[[7, 3, 6], [4, 0, 2], [8, 5, 1]]"
1356,"[[7, 3, 6], [0, 2, 5], [4, 1, 8]]","[[7, 3, 6], [4, 2, 5], [0, 1, 8]]"
1357,"[[7, 6, 2], [0, 3, 1], [4, 8, 5]]","[[7, 6, 2], [3, 0, 1], [4, 8, 5]]"
1358,"[[2, 1, 3], [0, 6, 5], [4, 7, 8]]","[[0, 1, 3], [2, 6, 5], [4, 7, 8]]"
1359,"[[7, 1, 3], [0, 6, 5], [4, 8, 2]]","[[0, 1, 3], [7, 6, 5], [4, 8, 2]]"
1360,"[[2, 7, 3], [0, 4, 6], [8, 1, 5]]","[[0, 7, 3], [2, 4, 6], [8, 1, 5]]"
1361,"[[2, 7, 3], [0, 8, 6], [1, 4, 5]]","[[0, 7, 3], [2, 8, 6], [1, 4, 5]]"
1362,"[[7, 0, 3], [4, 1, 5], [6, 2, 8]]","[[0, 7, 3], [4, 1, 5], [6, 2, 8]]"
1363,"[[1, 2, 3], [4, 0, 5], [6, 7, 8]]","[[1, 2, 3], [4, 5, 0], [6, 7, 8]]"
1364,"[[1, 2, 3], [4, 0, 8], [5, 7, 6]]","[[1, 2, 3], [4, 8, 0], [5, 7, 6]]"
1365,"[[1, 3, 8], [7, 2, 0], [4, 5, 6]]","[[1, 3, 8], [7, 2, 6], [4, 5, 0]]"
1366,"[[1, 6, 3], [7, 5, 0], [2, 4, 8]]","[[1, 6, 0], [7, 5, 3], [2, 4, 8]]"
1367,"[[1, 6, 3], [7, 5, 0], [2, 4, 8]]","[[1, 6, 3], [7, 5, 8], [2, 4, 0]]"
1368,"[[1, 7, 2], [4, 0, 3], [8, 5, 6]]","[[1, 7, 2], [4, 5, 3], [8, 0, 6]]"
1369,"[[1, 8, 2], [0, 7, 3], [4, 5, 6]]","[[1, 8, 2], [4, 7, 3], [0, 5, 6]]"
1370,"[[1, 8, 2], [7, 3, 0], [4, 5, 6]]","[[1, 8, 2], [7, 3, 6], [4, 5, 0]]"
1371,"[[2, 7, 1], [8, 0, 3], [6, 4, 5]]","[[2, 0, 1], [8, 7, 3], [6, 4, 5]]"
1372,"[[2, 7, 6], [4, 0, 1], [8, 3, 5]]","[[2, 0, 6], [4, 7, 1], [8, 3, 5]]"
1373,"[[2, 7, 0], [3, 1, 6], [4, 8, 5]]","[[2, 0, 7], [3, 1, 6], [4, 8, 5]]"
1374,"[[2, 1, 3], [6, 5, 0], [4, 7, 8]]","[[2, 1, 0], [6, 5, 3], [4, 7, 8]]"
1375,"[[2, 1, 3], [6, 5, 0], [4, 7, 8]]","[[2, 1, 3], [6, 5, 8], [4, 7, 0]]"
1376,"[[2, 1, 7], [8, 0, 6], [4, 5, 3]]","[[2, 1, 7], [8, 6, 0], [4, 5, 3]]"
1377,"[[2, 1, 0], [4, 7, 8], [5, 6, 3]]","[[2, 1, 8], [4, 7, 0], [5, 6, 3]]"
1378,"[[2, 1, 8], [6, 7, 3], [4, 5, 0]]","[[2, 1, 8], [6, 7, 3], [4, 0, 5]]"
1379,"[[2, 0, 7], [1, 6, 3], [4, 8, 5]]","[[2, 6, 7], [1, 0, 3], [4, 8, 5]]"
1380,"[[2, 7, 3], [4, 6, 0], [8, 1, 5]]","[[2, 7, 0], [4, 6, 3], [8, 1, 5]]"
1381,"[[2, 7, 1], [4, 0, 6], [5, 3, 8]]","[[2, 7, 1], [0, 4, 6], [5, 3, 8]]"
1382,"[[2, 7, 3], [0, 8, 6], [1, 4, 5]]","[[2, 7, 3], [8, 0, 6], [1, 4, 5]]"
1383,"[[2, 7, 3], [0, 4, 6], [8, 1, 5]]","[[2, 7, 3], [8, 4, 6], [0, 1, 5]]"
1384,"[[2, 7, 6], [3, 1, 5], [4, 8, 0]]","[[2, 7, 6], [3, 1, 5], [4, 0, 8]]"
1385,"[[2, 7, 6], [4, 0, 1], [8, 3, 5]]","[[2, 7, 6], [4, 1, 0], [8, 3, 5]]"
1386,"[[2, 8, 3], [1, 4, 6], [7, 0, 5]]","[[2, 8, 3], [1, 4, 6], [0, 7, 5]]"
1387,"[[4, 7, 3], [1, 0, 6], [8, 2, 5]]","[[4, 0, 3], [1, 7, 6], [8, 2, 5]]"
1388,"[[4, 1, 3], [8, 2, 6], [0, 7, 5]]","[[4, 1, 3], [8, 2, 6], [7, 0, 5]]"
1389,"[[0, 2, 1], [4, 7, 8], [5, 6, 3]]","[[4, 2, 1], [0, 7, 8], [5, 6, 3]]"
1390,"[[4, 7, 3], [1, 0, 6], [8, 2, 5]]","[[4, 7, 3], [1, 2, 6], [8, 0, 5]]"
1391,"[[6, 1, 8], [7, 0, 3], [4, 2, 5]]","[[6, 0, 8], [7, 1, 3], [4, 2, 5]]"
1392,"[[6, 1, 3], [2, 5, 0], [7, 4, 8]]","[[6, 1, 0], [2, 5, 3], [7, 4, 8]]"
1393,"[[6, 1, 3], [2, 4, 5], [7, 0, 8]]","[[6, 1, 3], [2, 4, 5], [0, 7, 8]]"
1394,"[[6, 1, 3], [2, 5, 0], [7, 4, 8]]","[[6, 1, 3], [2, 5, 8], [7, 4, 0]]"
1395,"[[6, 1, 8], [7, 5, 2], [0, 4, 3]]","[[6, 1, 8], [0, 5, 2], [7, 4, 3]]"
1396,"[[6, 1, 8], [7, 0, 3], [4, 2, 5]]","[[6, 1, 8], [0, 7, 3], [4, 2, 5]]"
1397,"[[6, 1, 8], [7, 0, 3], [4, 2, 5]]","[[6, 1, 8], [7, 3, 0], [4, 2, 5]]"
1398,"[[6, 5, 1], [7, 8, 0], [2, 4, 3]]","[[6, 5, 0], [7, 8, 1], [2, 4, 3]]"
1399,"[[6, 5, 1], [7, 4, 8], [2, 0, 3]]","[[6, 5, 1], [7, 4, 8], [2, 3, 0]]"
1400,"[[0, 7, 1], [2, 8, 3], [6, 4, 5]]","[[7, 0, 1], [2, 8, 3], [6, 4, 5]]"
1401,"[[7, 3, 6], [2, 0, 8], [4, 5, 1]]","[[7, 0, 6], [2, 3, 8], [4, 5, 1]]"
1402,"[[0, 7, 6], [2, 4, 1], [5, 8, 3]]","[[7, 0, 6], [2, 4, 1], [5, 8, 3]]"
1403,"[[7, 1, 2], [4, 5, 6], [8, 0, 3]]","[[7, 1, 2], [4, 5, 6], [0, 8, 3]]"
1404,"[[7, 1, 2], [0, 8, 3], [4, 5, 6]]","[[7, 1, 2], [4, 8, 3], [0, 5, 6]]"
1405,"[[7, 1, 3], [0, 5, 8], [2, 4, 6]]","[[7, 1, 3], [5, 0, 8], [2, 4, 6]]"
1406,"[[7, 2, 6], [4, 0, 1], [5, 3, 8]]","[[7, 2, 6], [0, 4, 1], [5, 3, 8]]"
1407,"[[7, 0, 3], [4, 1, 5], [6, 2, 8]]","[[7, 3, 0], [4, 1, 5], [6, 2, 8]]"
1408,"[[7, 6, 1], [4, 3, 2], [0, 5, 8]]","[[7, 6, 1], [0, 3, 2], [4, 5, 8]]"
1409,"[[7, 6, 1], [4, 0, 5], [3, 2, 8]]","[[7, 6, 1], [0, 4, 5], [3, 2, 8]]"
1410,"[[7, 8, 6], [4, 1, 3], [5, 2, 0]]","[[7, 8, 6], [4, 1, 3], [5, 0, 2]]"
1411,"[[0, 8, 6], [7, 2, 3], [4, 1, 5]]","[[8, 0, 6], [7, 2, 3], [4, 1, 5]]"
1412,"[[0, 2, 7], [8, 1, 6], [4, 5, 3]]","[[8, 2, 7], [0, 1, 6], [4, 5, 3]]"
1413,"[[8, 6, 1], [7, 2, 3], [4, 5, 0]]","[[8, 6, 1], [7, 2, 3], [4, 0, 5]]"
1414,"[[1, 3, 6], [0, 8, 2], [7, 4, 5]]","[[0, 3, 6], [1, 8, 2], [7, 4, 5]]"
1415,"[[7, 6, 1], [0, 3, 5], [4, 8, 2]]","[[0, 6, 1], [7, 3, 5], [4, 8, 2]]"
1416,"[[1, 3, 6], [2, 0, 5], [7, 4, 8]]","[[1, 0, 6], [2, 3, 5], [7, 4, 8]]"
1417,"[[1, 8, 6], [7, 0, 2], [4, 5, 3]]","[[1, 0, 6], [7, 8, 2], [4, 5, 3]]"
1418,"[[1, 2, 3], [6, 4, 0], [7, 8, 5]]","[[1, 2, 0], [6, 4, 3], [7, 8, 5]]"
1419,"[[1, 2, 3], [5, 8, 0], [7, 4, 6]]","[[1, 2, 3], [5, 8, 6], [7, 4, 0]]"
1420,"[[1, 2, 3], [6, 4, 0], [7, 8, 5]]","[[1, 2, 3], [6, 0, 4], [7, 8, 5]]"
1421,"[[1, 3, 6], [7, 4, 0], [8, 2, 5]]","[[1, 3, 6], [7, 4, 5], [8, 2, 0]]"
1422,"[[1, 3, 6], [7, 5, 8], [4, 2, 0]]","[[1, 3, 6], [7, 5, 8], [4, 0, 2]]"
1423,"[[1, 3, 6], [0, 8, 2], [7, 4, 5]]","[[1, 3, 6], [8, 0, 2], [7, 4, 5]]"
1424,"[[1, 4, 3], [7, 6, 0], [8, 2, 5]]","[[1, 4, 3], [7, 6, 5], [8, 2, 0]]"
1425,"[[1, 6, 2], [7, 8, 3], [0, 4, 5]]","[[1, 6, 2], [0, 8, 3], [7, 4, 5]]"
1426,"[[1, 8, 6], [7, 0, 2], [4, 5, 3]]","[[1, 8, 6], [7, 5, 2], [4, 0, 3]]"
1427,"[[0, 2, 1], [6, 3, 5], [7, 4, 8]]","[[2, 0, 1], [6, 3, 5], [7, 4, 8]]"
1428,"[[2, 1, 3], [4, 0, 7], [8, 6, 5]]","[[2, 0, 3], [4, 1, 7], [8, 6, 5]]"
1429,"[[0, 2, 6], [7, 4, 1], [8, 5, 3]]","[[2, 0, 6], [7, 4, 1], [8, 5, 3]]"
1430,"[[2, 1, 3], [4, 0, 7], [8, 6, 5]]","[[2, 1, 3], [0, 4, 7], [8, 6, 5]]"
1431,"[[2, 0, 1], [6, 5, 8], [7, 4, 3]]","[[2, 5, 1], [6, 0, 8], [7, 4, 3]]"
1432,"[[0, 3, 6], [1, 2, 5], [7, 4, 8]]","[[3, 0, 6], [1, 2, 5], [7, 4, 8]]"
1433,"[[3, 6, 1], [7, 2, 0], [4, 8, 5]]","[[3, 6, 1], [7, 0, 2], [4, 8, 5]]"
1434,"[[4, 0, 1], [6, 7, 3], [8, 2, 5]]","[[4, 1, 0], [6, 7, 3], [8, 2, 5]]"
1435,"[[4, 2, 1], [7, 0, 3], [8, 6, 5]]","[[4, 2, 1], [7, 6, 3], [8, 0, 5]]"
1436,"[[4, 7, 1], [6, 2, 3], [8, 0, 5]]","[[4, 7, 1], [6, 2, 3], [0, 8, 5]]"
1437,"[[4, 7, 1], [6, 2, 3], [8, 0, 5]]","[[4, 7, 1], [6, 2, 3], [8, 5, 0]]"
1438,"[[0, 6, 1], [7, 5, 2], [4, 8, 3]]","[[6, 0, 1], [7, 5, 2], [4, 8, 3]]"
1439,"[[6, 1, 0], [7, 8, 3], [4, 5, 2]]","[[6, 0, 1], [7, 8, 3], [4, 5, 2]]"
1440,"[[6, 1, 3], [7, 0, 8], [4, 5, 2]]","[[6, 0, 3], [7, 1, 8], [4, 5, 2]]"
1441,"[[6, 1, 3], [7, 0, 8], [4, 5, 2]]","[[6, 1, 3], [0, 7, 8], [4, 5, 2]]"
1442,"[[6, 1, 3], [8, 0, 2], [7, 4, 5]]","[[6, 1, 3], [8, 2, 0], [7, 4, 5]]"
1443,"[[6, 1, 3], [8, 0, 2], [7, 4, 5]]","[[6, 1, 3], [8, 4, 2], [7, 0, 5]]"
1444,"[[6, 2, 1], [4, 0, 7], [8, 5, 3]]","[[6, 2, 1], [4, 5, 7], [8, 0, 3]]"
1445,"[[6, 2, 1], [5, 8, 0], [7, 4, 3]]","[[6, 2, 1], [5, 8, 3], [7, 4, 0]]"
1446,"[[0, 2, 3], [6, 1, 7], [4, 8, 5]]","[[6, 2, 3], [0, 1, 7], [4, 8, 5]]"
1447,"[[7, 0, 1], [2, 4, 3], [8, 6, 5]]","[[7, 1, 0], [2, 4, 3], [8, 6, 5]]"
1448,"[[7, 1, 3], [5, 0, 2], [4, 8, 6]]","[[7, 1, 3], [5, 2, 0], [4, 8, 6]]"
1449,"[[7, 2, 1], [4, 3, 0], [8, 5, 6]]","[[7, 2, 0], [4, 3, 1], [8, 5, 6]]"
1450,"[[7, 2, 1], [0, 4, 3], [8, 5, 6]]","[[7, 2, 1], [8, 4, 3], [0, 5, 6]]"
1451,"[[7, 3, 2], [4, 1, 0], [8, 5, 6]]","[[7, 3, 2], [4, 1, 6], [8, 5, 0]]"
1452,"[[7, 3, 6], [2, 5, 0], [4, 1, 8]]","[[7, 3, 6], [2, 5, 8], [4, 1, 0]]"
1453,"[[0, 7, 6], [8, 3, 1], [2, 4, 5]]","[[8, 7, 6], [0, 3, 1], [2, 4, 5]]"
1454,"[[1, 0, 3], [7, 5, 6], [4, 2, 8]]","[[0, 1, 3], [7, 5, 6], [4, 2, 8]]"
1455,"[[2, 0, 3], [6, 1, 5], [4, 7, 8]]","[[0, 2, 3], [6, 1, 5], [4, 7, 8]]"
1456,"[[6, 5, 1], [0, 7, 8], [2, 4, 3]]","[[0, 5, 1], [6, 7, 8], [2, 4, 3]]"
1457,"[[6, 0, 1], [7, 5, 3], [4, 2, 8]]","[[0, 6, 1], [7, 5, 3], [4, 2, 8]]"
1458,"[[7, 6, 1], [0, 8, 4], [2, 5, 3]]","[[0, 6, 1], [7, 8, 4], [2, 5, 3]]"
1459,"[[6, 0, 3], [2, 1, 5], [7, 4, 8]]","[[0, 6, 3], [2, 1, 5], [7, 4, 8]]"
1460,"[[7, 8, 1], [0, 2, 3], [4, 5, 6]]","[[0, 8, 1], [7, 2, 3], [4, 5, 6]]"
1461,"[[1, 8, 2], [0, 7, 3], [4, 5, 6]]","[[0, 8, 2], [1, 7, 3], [4, 5, 6]]"
1462,"[[1, 2, 3], [4, 0, 5], [6, 7, 8]]","[[1, 0, 3], [4, 2, 5], [6, 7, 8]]"
1463,"[[1, 2, 3], [4, 0, 8], [5, 7, 6]]","[[1, 0, 3], [4, 2, 8], [5, 7, 6]]"
1464,"[[1, 3, 6], [4, 0, 2], [8, 7, 5]]","[[1, 0, 6], [4, 3, 2], [8, 7, 5]]"
1465,"[[0, 1, 8], [6, 7, 2], [4, 5, 3]]","[[1, 0, 8], [6, 7, 2], [4, 5, 3]]"
1466,"[[0, 1, 8], [7, 6, 3], [2, 4, 5]]","[[1, 0, 8], [7, 6, 3], [2, 4, 5]]"
1467,"[[1, 2, 3], [4, 0, 8], [5, 7, 6]]","[[1, 2, 3], [0, 4, 8], [5, 7, 6]]"
1468,"[[1, 2, 3], [4, 7, 5], [6, 8, 0]]","[[1, 2, 3], [4, 7, 0], [6, 8, 5]]"
1469,"[[1, 2, 3], [8, 4, 7], [0, 5, 6]]","[[1, 2, 3], [8, 4, 7], [5, 0, 6]]"
1470,"[[1, 0, 3], [6, 7, 5], [4, 2, 8]]","[[1, 3, 0], [6, 7, 5], [4, 2, 8]]"
1471,"[[1, 3, 2], [6, 7, 0], [4, 8, 5]]","[[1, 3, 2], [6, 7, 5], [4, 8, 0]]"
1472,"[[1, 3, 5], [7, 6, 0], [2, 4, 8]]","[[1, 3, 5], [7, 0, 6], [2, 4, 8]]"
1473,"[[1, 3, 5], [7, 2, 8], [4, 6, 0]]","[[1, 3, 5], [7, 2, 8], [4, 0, 6]]"
1474,"[[1, 3, 5], [7, 0, 2], [4, 6, 8]]","[[1, 3, 5], [7, 6, 2], [4, 0, 8]]"
1475,"[[1, 3, 6], [4, 0, 2], [8, 7, 5]]","[[1, 3, 6], [0, 4, 2], [8, 7, 5]]"
1476,"[[1, 3, 6], [7, 8, 0], [2, 4, 5]]","[[1, 3, 6], [7, 8, 5], [2, 4, 0]]"
1477,"[[1, 3, 6], [8, 2, 0], [7, 4, 5]]","[[1, 3, 6], [8, 2, 5], [7, 4, 0]]"
1478,"[[1, 3, 0], [4, 2, 7], [8, 5, 6]]","[[1, 3, 7], [4, 2, 0], [8, 5, 6]]"
1479,"[[1, 3, 8], [7, 2, 0], [4, 5, 6]]","[[1, 3, 8], [7, 0, 2], [4, 5, 6]]"
1480,"[[1, 5, 2], [7, 0, 3], [4, 6, 8]]","[[1, 5, 2], [7, 6, 3], [4, 0, 8]]"
1481,"[[1, 0, 3], [7, 5, 6], [4, 2, 8]]","[[1, 5, 3], [7, 0, 6], [4, 2, 8]]"
1482,"[[1, 6, 2], [4, 0, 3], [8, 7, 5]]","[[1, 6, 2], [0, 4, 3], [8, 7, 5]]"
1483,"[[1, 6, 2], [4, 0, 3], [8, 7, 5]]","[[1, 6, 2], [4, 3, 0], [8, 7, 5]]"
1484,"[[1, 6, 3], [0, 7, 5], [2, 4, 8]]","[[1, 6, 3], [2, 7, 5], [0, 4, 8]]"
1485,"[[1, 7, 2], [4, 0, 3], [8, 5, 6]]","[[1, 7, 2], [0, 4, 3], [8, 5, 6]]"
1486,"[[1, 7, 2], [4, 0, 3], [8, 5, 6]]","[[1, 7, 2], [4, 3, 0], [8, 5, 6]]"
1487,"[[1, 7, 3], [0, 6, 2], [4, 8, 5]]","[[1, 7, 3], [4, 6, 2], [0, 8, 5]]"
1488,"[[1, 0, 3], [6, 7, 5], [4, 2, 8]]","[[1, 7, 3], [6, 0, 5], [4, 2, 8]]"
1489,"[[1, 7, 3], [6, 2, 0], [4, 8, 5]]","[[1, 7, 3], [6, 2, 5], [4, 8, 0]]"
1490,"[[1, 8, 2], [7, 3, 0], [4, 5, 6]]","[[1, 8, 0], [7, 3, 2], [4, 5, 6]]"
1491,"[[1, 8, 3], [0, 7, 6], [2, 4, 5]]","[[1, 8, 3], [2, 7, 6], [0, 4, 5]]"
1492,"[[1, 8, 3], [7, 6, 0], [2, 4, 5]]","[[1, 8, 3], [7, 6, 5], [2, 4, 0]]"
1493,"[[0, 2, 3], [1, 4, 7], [8, 5, 6]]","[[2, 0, 3], [1, 4, 7], [8, 5, 6]]"
1494,"[[2, 7, 6], [8, 0, 3], [4, 1, 5]]","[[2, 0, 6], [8, 7, 3], [4, 1, 5]]"
1495,"[[2, 1, 3], [4, 7, 5], [8, 0, 6]]","[[2, 1, 3], [4, 0, 5], [8, 7, 6]]"
1496,"[[2, 1, 3], [4, 7, 5], [8, 0, 6]]","[[2, 1, 3], [4, 7, 5], [0, 8, 6]]"
1497,"[[2, 1, 8], [6, 0, 7], [4, 5, 3]]","[[2, 1, 8], [0, 6, 7], [4, 5, 3]]"
1498,"[[2, 1, 8], [6, 0, 7], [4, 5, 3]]","[[2, 1, 8], [6, 5, 7], [4, 0, 3]]"
1499,"[[2, 0, 3], [1, 7, 5], [4, 6, 8]]","[[2, 3, 0], [1, 7, 5], [4, 6, 8]]"
1500,"[[2, 0, 3], [1, 7, 8], [4, 5, 6]]","[[2, 3, 0], [1, 7, 8], [4, 5, 6]]"
1501,"[[2, 3, 0], [1, 4, 6], [8, 7, 5]]","[[2, 3, 6], [1, 4, 0], [8, 7, 5]]"
1502,"[[2, 3, 6], [1, 8, 0], [7, 4, 5]]","[[2, 3, 6], [1, 8, 5], [7, 4, 0]]"
1503,"[[2, 4, 3], [1, 0, 6], [8, 7, 5]]","[[2, 4, 3], [0, 1, 6], [8, 7, 5]]"
1504,"[[2, 4, 3], [1, 0, 6], [8, 7, 5]]","[[2, 4, 3], [1, 6, 0], [8, 7, 5]]"
1505,"[[2, 4, 3], [1, 0, 6], [8, 7, 5]]","[[2, 4, 3], [1, 7, 6], [8, 0, 5]]"
1506,"[[2, 6, 0], [3, 7, 1], [4, 8, 5]]","[[2, 6, 1], [3, 7, 0], [4, 8, 5]]"
1507,"[[2, 6, 1], [8, 7, 3], [4, 5, 0]]","[[2, 6, 1], [8, 7, 3], [4, 0, 5]]"
1508,"[[2, 6, 3], [1, 0, 5], [7, 4, 8]]","[[2, 6, 3], [1, 4, 5], [7, 0, 8]]"
1509,"[[2, 6, 3], [1, 0, 5], [7, 4, 8]]","[[2, 6, 3], [1, 5, 0], [7, 4, 8]]"
1510,"[[2, 7, 1], [0, 8, 3], [4, 5, 6]]","[[2, 7, 1], [4, 8, 3], [0, 5, 6]]"
1511,"[[2, 7, 1], [8, 0, 3], [6, 4, 5]]","[[2, 7, 1], [8, 3, 0], [6, 4, 5]]"
1512,"[[2, 7, 3], [0, 1, 8], [4, 5, 6]]","[[2, 7, 3], [4, 1, 8], [0, 5, 6]]"
1513,"[[2, 7, 6], [8, 1, 3], [0, 4, 5]]","[[2, 7, 6], [0, 1, 3], [8, 4, 5]]"
1514,"[[2, 7, 6], [4, 0, 1], [8, 3, 5]]","[[2, 7, 6], [0, 4, 1], [8, 3, 5]]"
1515,"[[0, 7, 6], [2, 8, 3], [4, 1, 5]]","[[2, 7, 6], [0, 8, 3], [4, 1, 5]]"
1516,"[[2, 7, 6], [4, 5, 1], [0, 3, 8]]","[[2, 7, 6], [4, 5, 1], [3, 0, 8]]"
1517,"[[2, 8, 3], [1, 6, 0], [7, 4, 5]]","[[2, 8, 3], [1, 6, 5], [7, 4, 0]]"
1518,"[[4, 1, 3], [2, 0, 6], [8, 7, 5]]","[[4, 0, 3], [2, 1, 6], [8, 7, 5]]"
1519,"[[0, 1, 2], [4, 6, 3], [8, 7, 5]]","[[4, 1, 2], [0, 6, 3], [8, 7, 5]]"
1520,"[[0, 1, 2], [4, 7, 3], [8, 5, 6]]","[[4, 1, 2], [0, 7, 3], [8, 5, 6]]"
1521,"[[0, 1, 3], [4, 2, 7], [8, 5, 6]]","[[4, 1, 3], [0, 2, 7], [8, 5, 6]]"
1522,"[[4, 1, 3], [2, 0, 6], [8, 7, 5]]","[[4, 1, 3], [2, 6, 0], [8, 7, 5]]"
1523,"[[4, 1, 3], [2, 0, 6], [8, 7, 5]]","[[4, 1, 3], [2, 7, 6], [8, 0, 5]]"
1524,"[[4, 7, 3], [1, 0, 6], [8, 2, 5]]","[[4, 7, 3], [1, 6, 0], [8, 2, 5]]"
1525,"[[0, 5, 6], [7, 2, 1], [4, 3, 8]]","[[5, 0, 6], [7, 2, 1], [4, 3, 8]]"
1526,"[[6, 1, 3], [7, 8, 5], [0, 2, 4]]","[[6, 1, 3], [0, 8, 5], [7, 2, 4]]"
1527,"[[6, 1, 3], [7, 0, 5], [2, 8, 4]]","[[6, 1, 3], [7, 5, 0], [2, 8, 4]]"
1528,"[[6, 1, 8], [7, 5, 2], [4, 3, 0]]","[[6, 1, 8], [7, 5, 0], [4, 3, 2]]"
