,previous_state,current_state
217,"[[6, 7, 5], [3, 2, 0], [1, 8, 4]]","[[6, 7, 5], [3, 2, 4], [1, 8, 0]]"
218,"[[3, 0, 6], [2, 5, 4], [1, 7, 8]]","[[0, 3, 6], [2, 5, 4], [1, 7, 8]]"
219,"[[2, 3, 6], [1, 0, 5], [8, 4, 7]]","[[2, 0, 6], [1, 3, 5], [8, 4, 7]]"
220,"[[2, 3, 5], [0, 7, 6], [1, 8, 4]]","[[2, 3, 5], [1, 7, 6], [0, 8, 4]]"
221,"[[2, 3, 5], [0, 7, 6], [1, 8, 4]]","[[2, 3, 5], [7, 0, 6], [1, 8, 4]]"
222,"[[2, 3, 6], [1, 0, 5], [8, 4, 7]]","[[2, 3, 6], [0, 1, 5], [8, 4, 7]]"
223,"[[2, 7, 3], [5, 0, 6], [1, 8, 4]]","[[2, 7, 3], [0, 5, 6], [1, 8, 4]]"
224,"[[3, 5, 6], [1, 2, 0], [8, 4, 7]]","[[3, 5, 0], [1, 2, 6], [8, 4, 7]]"
225,"[[3, 5, 6], [2, 4, 0], [1, 7, 8]]","[[3, 5, 0], [2, 4, 6], [1, 7, 8]]"
226,"[[3, 5, 6], [0, 2, 4], [1, 7, 8]]","[[3, 5, 6], [1, 2, 4], [0, 7, 8]]"
227,"[[5, 2, 6], [0, 3, 7], [1, 8, 4]]","[[5, 2, 6], [1, 3, 7], [0, 8, 4]]"
228,"[[2, 0, 3], [1, 5, 6], [8, 4, 7]]","[[0, 2, 3], [1, 5, 6], [8, 4, 7]]"
229,"[[2, 3, 7], [6, 0, 4], [1, 5, 8]]","[[2, 3, 7], [6, 4, 0], [1, 5, 8]]"
230,"[[3, 4, 6], [2, 0, 7], [1, 5, 8]]","[[3, 4, 6], [0, 2, 7], [1, 5, 8]]"
231,"[[3, 4, 6], [2, 0, 7], [1, 5, 8]]","[[3, 4, 6], [2, 5, 7], [1, 0, 8]]"
232,"[[3, 4, 6], [2, 0, 7], [1, 5, 8]]","[[3, 4, 6], [2, 7, 0], [1, 5, 8]]"
233,"[[3, 6, 7], [5, 4, 0], [2, 1, 8]]","[[3, 6, 7], [5, 4, 8], [2, 1, 0]]"
234,"[[6, 2, 7], [3, 8, 5], [1, 0, 4]]","[[6, 2, 7], [3, 8, 5], [0, 1, 4]]"
235,"[[6, 7, 5], [3, 2, 0], [1, 8, 4]]","[[6, 7, 5], [3, 0, 2], [1, 8, 4]]"
236,"[[0, 7, 5], [3, 2, 6], [1, 8, 4]]","[[7, 0, 5], [3, 2, 6], [1, 8, 4]]"
237,"[[3, 5, 6], [0, 2, 4], [1, 7, 8]]","[[0, 5, 6], [3, 2, 4], [1, 7, 8]]"
238,"[[2, 3, 0], [1, 7, 6], [8, 5, 4]]","[[2, 0, 3], [1, 7, 6], [8, 5, 4]]"
239,"[[2, 3, 6], [5, 0, 4], [1, 7, 8]]","[[2, 3, 6], [0, 5, 4], [1, 7, 8]]"
240,"[[2, 3, 6], [5, 0, 4], [1, 7, 8]]","[[2, 3, 6], [5, 4, 0], [1, 7, 8]]"
241,"[[2, 7, 3], [5, 0, 6], [1, 8, 4]]","[[2, 7, 3], [5, 6, 0], [1, 8, 4]]"
242,"[[2, 7, 3], [5, 0, 6], [1, 8, 4]]","[[2, 7, 3], [5, 8, 6], [1, 0, 4]]"
243,"[[3, 5, 6], [1, 2, 0], [8, 4, 7]]","[[3, 5, 6], [1, 0, 2], [8, 4, 7]]"
244,"[[3, 5, 6], [2, 4, 0], [1, 7, 8]]","[[3, 5, 6], [2, 4, 8], [1, 7, 0]]"
245,"[[3, 0, 6], [2, 5, 4], [1, 7, 8]]","[[3, 6, 0], [2, 5, 4], [1, 7, 8]]"
246,"[[3, 0, 7], [2, 6, 8], [1, 4, 5]]","[[0, 3, 7], [2, 6, 8], [1, 4, 5]]"
247,"[[2, 3, 7], [6, 0, 4], [1, 5, 8]]","[[2, 0, 7], [6, 3, 4], [1, 5, 8]]"
248,"[[2, 3, 7], [6, 8, 5], [1, 4, 0]]","[[2, 3, 7], [6, 8, 0], [1, 4, 5]]"
249,"[[2, 0, 3], [1, 5, 6], [8, 4, 7]]","[[2, 5, 3], [1, 0, 6], [8, 4, 7]]"
250,"[[2, 7, 0], [6, 3, 5], [1, 8, 4]]","[[2, 7, 5], [6, 3, 0], [1, 8, 4]]"
251,"[[3, 7, 4], [2, 0, 6], [1, 5, 8]]","[[3, 0, 4], [2, 7, 6], [1, 5, 8]]"
252,"[[3, 6, 0], [1, 2, 7], [8, 4, 5]]","[[3, 0, 6], [1, 2, 7], [8, 4, 5]]"
253,"[[3, 6, 7], [0, 2, 8], [1, 4, 5]]","[[3, 6, 7], [1, 2, 8], [0, 4, 5]]"
254,"[[3, 0, 7], [2, 6, 8], [1, 4, 5]]","[[3, 7, 0], [2, 6, 8], [1, 4, 5]]"
255,"[[3, 7, 4], [2, 0, 6], [1, 5, 8]]","[[3, 7, 4], [0, 2, 6], [1, 5, 8]]"
256,"[[3, 7, 4], [2, 0, 6], [1, 5, 8]]","[[3, 7, 4], [2, 5, 6], [1, 0, 8]]"
257,"[[5, 6, 0], [3, 2, 7], [1, 8, 4]]","[[5, 6, 7], [3, 2, 0], [1, 8, 4]]"
258,"[[6, 0, 7], [3, 5, 4], [2, 1, 8]]","[[6, 7, 0], [3, 5, 4], [2, 1, 8]]"
259,"[[2, 3, 6], [5, 0, 4], [1, 7, 8]]","[[2, 0, 6], [5, 3, 4], [1, 7, 8]]"
260,"[[2, 3, 6], [1, 7, 4], [8, 5, 0]]","[[2, 3, 6], [1, 7, 4], [8, 0, 5]]"
261,"[[3, 6, 7], [0, 2, 8], [1, 4, 5]]","[[0, 6, 7], [3, 2, 8], [1, 4, 5]]"
262,"[[0, 3, 7], [1, 6, 5], [8, 2, 4]]","[[1, 3, 7], [0, 6, 5], [8, 2, 4]]"
263,"[[3, 6, 7], [1, 2, 4], [5, 8, 0]]","[[3, 6, 7], [1, 2, 0], [5, 8, 4]]"
264,"[[3, 7, 5], [2, 8, 6], [1, 4, 0]]","[[3, 7, 5], [2, 8, 0], [1, 4, 6]]"
265,"[[6, 0, 7], [3, 5, 4], [2, 1, 8]]","[[6, 5, 7], [3, 0, 4], [2, 1, 8]]"
266,"[[2, 0, 3], [6, 5, 7], [1, 8, 4]]","[[0, 2, 3], [6, 5, 7], [1, 8, 4]]"
267,"[[3, 0, 6], [1, 5, 7], [8, 2, 4]]","[[0, 3, 6], [1, 5, 7], [8, 2, 4]]"
268,"[[2, 3, 0], [5, 8, 6], [1, 4, 7]]","[[2, 0, 3], [5, 8, 6], [1, 4, 7]]"
269,"[[2, 6, 7], [5, 3, 0], [1, 8, 4]]","[[2, 6, 7], [5, 0, 3], [1, 8, 4]]"
270,"[[2, 6, 7], [5, 3, 0], [1, 8, 4]]","[[2, 6, 7], [5, 3, 4], [1, 8, 0]]"
271,"[[3, 5, 6], [1, 7, 0], [8, 2, 4]]","[[3, 5, 0], [1, 7, 6], [8, 2, 4]]"
272,"[[3, 5, 6], [1, 7, 0], [8, 2, 4]]","[[3, 5, 6], [1, 7, 4], [8, 2, 0]]"
273,"[[0, 2, 3], [1, 5, 6], [8, 4, 7]]","[[1, 2, 3], [0, 5, 6], [8, 4, 7]]"
274,"[[2, 3, 6], [1, 4, 5], [8, 0, 7]]","[[2, 3, 6], [1, 4, 5], [0, 8, 7]]"
275,"[[2, 3, 6], [1, 4, 5], [8, 0, 7]]","[[2, 3, 6], [1, 4, 5], [8, 7, 0]]"
276,"[[2, 3, 7], [6, 8, 5], [0, 1, 4]]","[[2, 3, 7], [0, 8, 5], [6, 1, 4]]"
277,"[[3, 7, 5], [2, 0, 4], [1, 6, 8]]","[[3, 0, 5], [2, 7, 4], [1, 6, 8]]"
278,"[[3, 6, 7], [1, 0, 2], [8, 4, 5]]","[[3, 0, 7], [1, 6, 2], [8, 4, 5]]"
279,"[[3, 6, 7], [1, 0, 4], [5, 2, 8]]","[[3, 0, 7], [1, 6, 4], [5, 2, 8]]"
280,"[[3, 6, 7], [1, 0, 4], [5, 2, 8]]","[[3, 6, 7], [1, 4, 0], [5, 2, 8]]"
281,"[[3, 6, 7], [1, 0, 2], [8, 4, 5]]","[[3, 6, 7], [1, 4, 2], [8, 0, 5]]"
282,"[[3, 6, 7], [1, 5, 4], [8, 2, 0]]","[[3, 6, 7], [1, 5, 4], [8, 0, 2]]"
283,"[[3, 7, 5], [2, 0, 4], [1, 6, 8]]","[[3, 7, 5], [0, 2, 4], [1, 6, 8]]"
284,"[[3, 7, 0], [1, 6, 5], [8, 2, 4]]","[[3, 7, 5], [1, 6, 0], [8, 2, 4]]"
285,"[[3, 7, 5], [2, 0, 4], [1, 6, 8]]","[[3, 7, 5], [2, 4, 0], [1, 6, 8]]"
286,"[[5, 2, 3], [0, 7, 6], [1, 8, 4]]","[[5, 2, 3], [1, 7, 6], [0, 8, 4]]"
287,"[[5, 2, 3], [0, 7, 6], [1, 8, 4]]","[[5, 2, 3], [7, 0, 6], [1, 8, 4]]"
288,"[[3, 0, 5], [2, 8, 6], [1, 4, 7]]","[[0, 3, 5], [2, 8, 6], [1, 4, 7]]"
289,"[[2, 3, 6], [0, 8, 7], [5, 1, 4]]","[[0, 3, 6], [2, 8, 7], [5, 1, 4]]"
290,"[[0, 2, 6], [1, 3, 7], [8, 5, 4]]","[[1, 2, 6], [0, 3, 7], [8, 5, 4]]"
291,"[[2, 3, 7], [1, 6, 0], [8, 4, 5]]","[[2, 3, 0], [1, 6, 7], [8, 4, 5]]"
292,"[[2, 3, 6], [5, 7, 4], [0, 1, 8]]","[[2, 3, 6], [0, 7, 4], [5, 1, 8]]"
293,"[[2, 3, 6], [0, 4, 7], [1, 5, 8]]","[[2, 3, 6], [1, 4, 7], [0, 5, 8]]"
294,"[[2, 3, 6], [0, 4, 7], [1, 5, 8]]","[[2, 3, 6], [4, 0, 7], [1, 5, 8]]"
295,"[[2, 3, 6], [0, 8, 7], [5, 1, 4]]","[[2, 3, 6], [8, 0, 7], [5, 1, 4]]"
296,"[[2, 3, 7], [1, 6, 0], [8, 4, 5]]","[[2, 3, 7], [1, 0, 6], [8, 4, 5]]"
297,"[[2, 0, 3], [6, 5, 7], [1, 8, 4]]","[[2, 5, 3], [6, 0, 7], [1, 8, 4]]"
298,"[[2, 7, 3], [0, 5, 6], [1, 8, 4]]","[[2, 7, 3], [1, 5, 6], [0, 8, 4]]"
299,"[[3, 6, 7], [1, 0, 2], [8, 4, 5]]","[[3, 6, 7], [0, 1, 2], [8, 4, 5]]"
300,"[[3, 6, 7], [1, 0, 4], [5, 2, 8]]","[[3, 6, 7], [0, 1, 4], [5, 2, 8]]"
301,"[[3, 7, 4], [2, 6, 8], [1, 5, 0]]","[[3, 7, 4], [2, 6, 8], [1, 0, 5]]"
302,"[[3, 7, 5], [2, 6, 4], [0, 1, 8]]","[[3, 7, 5], [0, 6, 4], [2, 1, 8]]"
303,"[[3, 7, 5], [2, 8, 6], [0, 1, 4]]","[[3, 7, 5], [0, 8, 6], [2, 1, 4]]"
304,"[[3, 0, 6], [2, 5, 8], [1, 4, 7]]","[[0, 3, 6], [2, 5, 8], [1, 4, 7]]"
305,"[[2, 3, 7], [1, 5, 0], [8, 6, 4]]","[[2, 3, 0], [1, 5, 7], [8, 6, 4]]"
306,"[[2, 3, 6], [5, 0, 8], [1, 4, 7]]","[[2, 3, 6], [0, 5, 8], [1, 4, 7]]"
307,"[[2, 3, 6], [5, 0, 8], [1, 4, 7]]","[[2, 3, 6], [5, 4, 8], [1, 0, 7]]"
308,"[[2, 3, 7], [1, 5, 0], [8, 6, 4]]","[[2, 3, 7], [1, 5, 4], [8, 6, 0]]"
309,"[[3, 5, 6], [1, 2, 4], [0, 7, 8]]","[[3, 5, 6], [1, 2, 4], [7, 0, 8]]"
310,"[[3, 5, 6], [0, 2, 8], [1, 4, 7]]","[[3, 5, 6], [1, 2, 8], [0, 4, 7]]"
311,"[[3, 5, 6], [0, 7, 4], [2, 1, 8]]","[[3, 5, 6], [7, 0, 4], [2, 1, 8]]"
312,"[[3, 0, 5], [2, 8, 6], [1, 4, 7]]","[[3, 8, 5], [2, 0, 6], [1, 4, 7]]"
313,"[[5, 2, 6], [3, 7, 0], [1, 8, 4]]","[[5, 2, 0], [3, 7, 6], [1, 8, 4]]"
314,"[[5, 2, 6], [3, 7, 0], [1, 8, 4]]","[[5, 2, 6], [3, 7, 4], [1, 8, 0]]"
315,"[[2, 0, 3], [1, 7, 6], [8, 5, 4]]","[[0, 2, 3], [1, 7, 6], [8, 5, 4]]"
316,"[[2, 0, 6], [1, 3, 5], [8, 4, 7]]","[[0, 2, 6], [1, 3, 5], [8, 4, 7]]"
317,"[[2, 7, 3], [0, 5, 6], [1, 8, 4]]","[[0, 7, 3], [2, 5, 6], [1, 8, 4]]"
318,"[[2, 3, 6], [5, 4, 0], [1, 7, 8]]","[[2, 3, 0], [5, 4, 6], [1, 7, 8]]"
319,"[[0, 3, 6], [2, 8, 7], [1, 4, 5]]","[[2, 3, 6], [0, 8, 7], [1, 4, 5]]"
320,"[[2, 3, 6], [0, 5, 4], [1, 7, 8]]","[[2, 3, 6], [1, 5, 4], [0, 7, 8]]"
321,"[[2, 5, 3], [1, 0, 6], [8, 4, 7]]","[[2, 5, 3], [1, 4, 6], [8, 0, 7]]"
322,"[[3, 5, 6], [8, 0, 7], [2, 1, 4]]","[[3, 0, 6], [8, 5, 7], [2, 1, 4]]"
323,"[[3, 5, 6], [8, 0, 7], [2, 1, 4]]","[[3, 5, 6], [8, 1, 7], [2, 0, 4]]"
324,"[[3, 5, 6], [8, 0, 7], [2, 1, 4]]","[[3, 5, 6], [8, 7, 0], [2, 1, 4]]"
325,"[[6, 2, 0], [3, 5, 7], [1, 8, 4]]","[[6, 0, 2], [3, 5, 7], [1, 8, 4]]"
326,"[[6, 2, 7], [3, 0, 4], [1, 5, 8]]","[[6, 2, 7], [0, 3, 4], [1, 5, 8]]"
327,"[[6, 2, 7], [1, 3, 5], [0, 8, 4]]","[[6, 2, 7], [1, 3, 5], [8, 0, 4]]"
328,"[[6, 2, 7], [3, 0, 4], [1, 5, 8]]","[[6, 2, 7], [3, 4, 0], [1, 5, 8]]"
329,"[[6, 2, 7], [3, 0, 4], [1, 5, 8]]","[[6, 2, 7], [3, 5, 4], [1, 0, 8]]"
330,"[[3, 5, 6], [0, 1, 7], [8, 2, 4]]","[[0, 5, 6], [3, 1, 7], [8, 2, 4]]"
331,"[[3, 5, 6], [0, 2, 8], [1, 4, 7]]","[[0, 5, 6], [3, 2, 8], [1, 4, 7]]"
332,"[[3, 5, 6], [0, 7, 4], [2, 1, 8]]","[[0, 5, 6], [3, 7, 4], [2, 1, 8]]"
333,"[[2, 3, 5], [7, 0, 6], [1, 8, 4]]","[[2, 0, 5], [7, 3, 6], [1, 8, 4]]"
334,"[[2, 3, 6], [5, 0, 8], [1, 4, 7]]","[[2, 0, 6], [5, 3, 8], [1, 4, 7]]"
335,"[[2, 3, 5], [1, 7, 6], [0, 8, 4]]","[[2, 3, 5], [1, 7, 6], [8, 0, 4]]"
336,"[[2, 3, 5], [7, 0, 6], [1, 8, 4]]","[[2, 3, 5], [7, 6, 0], [1, 8, 4]]"
337,"[[2, 3, 5], [7, 0, 6], [1, 8, 4]]","[[2, 3, 5], [7, 8, 6], [1, 0, 4]]"
338,"[[2, 3, 7], [1, 6, 4], [5, 0, 8]]","[[2, 3, 7], [1, 6, 4], [5, 8, 0]]"
339,"[[2, 3, 7], [6, 5, 4], [1, 0, 8]]","[[2, 3, 7], [6, 5, 4], [0, 1, 8]]"
340,"[[3, 5, 0], [1, 2, 6], [8, 4, 7]]","[[3, 0, 5], [1, 2, 6], [8, 4, 7]]"
341,"[[3, 5, 0], [2, 4, 6], [1, 7, 8]]","[[3, 0, 5], [2, 4, 6], [1, 7, 8]]"
342,"[[3, 5, 6], [2, 4, 8], [1, 0, 7]]","[[3, 5, 6], [2, 4, 8], [0, 1, 7]]"
343,"[[3, 5, 6], [0, 1, 7], [8, 2, 4]]","[[3, 5, 6], [8, 1, 7], [0, 2, 4]]"
344,"[[3, 0, 6], [2, 5, 8], [1, 4, 7]]","[[3, 6, 0], [2, 5, 8], [1, 4, 7]]"
345,"[[3, 7, 5], [1, 2, 6], [8, 0, 4]]","[[3, 7, 5], [1, 2, 6], [8, 4, 0]]"
346,"[[2, 3, 6], [0, 1, 5], [8, 4, 7]]","[[0, 3, 6], [2, 1, 5], [8, 4, 7]]"
347,"[[3, 0, 7], [8, 6, 5], [2, 1, 4]]","[[0, 3, 7], [8, 6, 5], [2, 1, 4]]"
348,"[[2, 3, 6], [5, 4, 0], [1, 7, 8]]","[[2, 3, 6], [5, 4, 8], [1, 7, 0]]"
349,"[[2, 3, 6], [0, 1, 5], [8, 4, 7]]","[[2, 3, 6], [8, 1, 5], [0, 4, 7]]"
350,"[[2, 5, 3], [1, 0, 6], [8, 4, 7]]","[[2, 5, 3], [0, 1, 6], [8, 4, 7]]"
351,"[[2, 5, 3], [1, 0, 6], [8, 4, 7]]","[[2, 5, 3], [1, 6, 0], [8, 4, 7]]"
352,"[[2, 0, 6], [1, 3, 5], [8, 4, 7]]","[[2, 6, 0], [1, 3, 5], [8, 4, 7]]"
353,"[[2, 0, 3], [1, 7, 6], [8, 5, 4]]","[[2, 7, 3], [1, 0, 6], [8, 5, 4]]"
354,"[[2, 7, 3], [5, 6, 0], [1, 8, 4]]","[[2, 7, 3], [5, 6, 4], [1, 8, 0]]"
355,"[[2, 7, 3], [5, 8, 6], [1, 0, 4]]","[[2, 7, 3], [5, 8, 6], [1, 4, 0]]"
356,"[[3, 6, 7], [8, 5, 0], [2, 1, 4]]","[[3, 6, 0], [8, 5, 7], [2, 1, 4]]"
357,"[[3, 6, 7], [8, 1, 5], [2, 0, 4]]","[[3, 6, 7], [8, 1, 5], [2, 4, 0]]"
358,"[[3, 6, 7], [8, 5, 0], [2, 1, 4]]","[[3, 6, 7], [8, 5, 4], [2, 1, 0]]"
359,"[[3, 0, 7], [8, 6, 5], [2, 1, 4]]","[[3, 7, 0], [8, 6, 5], [2, 1, 4]]"
360,"[[0, 5, 6], [3, 8, 7], [2, 1, 4]]","[[5, 0, 6], [3, 8, 7], [2, 1, 4]]"
361,"[[6, 7, 0], [3, 2, 4], [1, 5, 8]]","[[6, 7, 4], [3, 2, 0], [1, 5, 8]]"
362,"[[2, 0, 7], [1, 3, 5], [8, 6, 4]]","[[0, 2, 7], [1, 3, 5], [8, 6, 4]]"
363,"[[1, 2, 3], [0, 5, 6], [8, 4, 7]]","[[1, 2, 3], [5, 0, 6], [8, 4, 7]]"
364,"[[1, 2, 3], [0, 5, 6], [8, 4, 7]]","[[1, 2, 3], [8, 5, 6], [0, 4, 7]]"
365,"[[2, 3, 7], [6, 4, 0], [1, 5, 8]]","[[2, 3, 0], [6, 4, 7], [1, 5, 8]]"
366,"[[2, 3, 6], [8, 1, 7], [0, 5, 4]]","[[2, 3, 6], [8, 1, 7], [5, 0, 4]]"
367,"[[2, 3, 7], [1, 6, 4], [5, 0, 8]]","[[2, 3, 7], [1, 0, 4], [5, 6, 8]]"
368,"[[2, 6, 0], [1, 3, 7], [8, 5, 4]]","[[2, 6, 7], [1, 3, 0], [8, 5, 4]]"
369,"[[2, 0, 7], [1, 3, 5], [8, 6, 4]]","[[2, 7, 0], [1, 3, 5], [8, 6, 4]]"
370,"[[3, 5, 6], [1, 0, 2], [8, 4, 7]]","[[3, 0, 6], [1, 5, 2], [8, 4, 7]]"
371,"[[0, 3, 6], [2, 1, 7], [8, 5, 4]]","[[3, 0, 6], [2, 1, 7], [8, 5, 4]]"
372,"[[3, 4, 6], [2, 7, 0], [1, 5, 8]]","[[3, 4, 0], [2, 7, 6], [1, 5, 8]]"
373,"[[3, 4, 6], [0, 2, 7], [1, 5, 8]]","[[3, 4, 6], [1, 2, 7], [0, 5, 8]]"
374,"[[3, 4, 6], [2, 5, 7], [1, 0, 8]]","[[3, 4, 6], [2, 5, 7], [1, 8, 0]]"
375,"[[3, 5, 6], [1, 0, 2], [8, 4, 7]]","[[3, 5, 6], [1, 4, 2], [8, 0, 7]]"
376,"[[3, 7, 5], [1, 2, 6], [8, 0, 4]]","[[3, 7, 5], [1, 0, 6], [8, 2, 4]]"
377,"[[5, 2, 6], [1, 3, 7], [0, 8, 4]]","[[5, 2, 6], [1, 3, 7], [8, 0, 4]]"
378,"[[5, 2, 6], [3, 8, 7], [1, 0, 4]]","[[5, 2, 6], [3, 8, 7], [1, 4, 0]]"
379,"[[7, 0, 5], [3, 2, 6], [1, 8, 4]]","[[7, 2, 5], [3, 0, 6], [1, 8, 4]]"
380,"[[7, 0, 5], [3, 2, 6], [1, 8, 4]]","[[7, 5, 0], [3, 2, 6], [1, 8, 4]]"
381,"[[2, 0, 3], [5, 8, 6], [1, 4, 7]]","[[0, 2, 3], [5, 8, 6], [1, 4, 7]]"
382,"[[2, 0, 6], [5, 3, 4], [1, 7, 8]]","[[0, 2, 6], [5, 3, 4], [1, 7, 8]]"
383,"[[2, 3, 6], [1, 7, 4], [8, 0, 5]]","[[2, 3, 6], [1, 0, 4], [8, 7, 5]]"
384,"[[2, 3, 6], [1, 7, 4], [8, 0, 5]]","[[2, 3, 6], [1, 7, 4], [0, 8, 5]]"
385,"[[2, 7, 3], [5, 6, 0], [1, 8, 4]]","[[2, 7, 0], [5, 6, 3], [1, 8, 4]]"
386,"[[2, 7, 3], [5, 8, 6], [1, 0, 4]]","[[2, 7, 3], [5, 8, 6], [0, 1, 4]]"
387,"[[3, 6, 0], [5, 4, 7], [2, 1, 8]]","[[3, 0, 6], [5, 4, 7], [2, 1, 8]]"
388,"[[3, 8, 6], [2, 0, 7], [1, 4, 5]]","[[3, 8, 6], [0, 2, 7], [1, 4, 5]]"
389,"[[3, 8, 6], [2, 0, 7], [1, 4, 5]]","[[3, 8, 6], [2, 4, 7], [1, 0, 5]]"
390,"[[3, 8, 6], [2, 0, 7], [1, 4, 5]]","[[3, 8, 6], [2, 7, 0], [1, 4, 5]]"
391,"[[3, 0, 4], [2, 7, 6], [1, 5, 8]]","[[0, 3, 4], [2, 7, 6], [1, 5, 8]]"
392,"[[3, 0, 6], [1, 2, 7], [8, 4, 5]]","[[0, 3, 6], [1, 2, 7], [8, 4, 5]]"
393,"[[2, 3, 7], [0, 1, 5], [8, 6, 4]]","[[0, 3, 7], [2, 1, 5], [8, 6, 4]]"
394,"[[3, 4, 6], [0, 2, 7], [1, 5, 8]]","[[0, 4, 6], [3, 2, 7], [1, 5, 8]]"
395,"[[2, 3, 7], [6, 4, 0], [1, 5, 8]]","[[2, 3, 7], [6, 4, 8], [1, 5, 0]]"
396,"[[2, 3, 7], [0, 1, 5], [8, 6, 4]]","[[2, 3, 7], [8, 1, 5], [0, 6, 4]]"
397,"[[3, 0, 6], [1, 2, 7], [8, 4, 5]]","[[3, 2, 6], [1, 0, 7], [8, 4, 5]]"
398,"[[3, 4, 6], [2, 5, 7], [1, 0, 8]]","[[3, 4, 6], [2, 5, 7], [0, 1, 8]]"
399,"[[3, 4, 6], [2, 7, 0], [1, 5, 8]]","[[3, 4, 6], [2, 7, 8], [1, 5, 0]]"
400,"[[3, 5, 6], [1, 0, 2], [8, 4, 7]]","[[3, 5, 6], [0, 1, 2], [8, 4, 7]]"
401,"[[3, 6, 0], [2, 5, 4], [1, 7, 8]]","[[3, 6, 4], [2, 5, 0], [1, 7, 8]]"
402,"[[3, 7, 4], [0, 2, 6], [1, 5, 8]]","[[3, 7, 4], [1, 2, 6], [0, 5, 8]]"
403,"[[3, 7, 4], [2, 5, 6], [1, 0, 8]]","[[3, 7, 4], [2, 5, 6], [1, 8, 0]]"
404,"[[0, 5, 6], [3, 2, 4], [1, 7, 8]]","[[5, 0, 6], [3, 2, 4], [1, 7, 8]]"
405,"[[5, 2, 6], [3, 8, 7], [1, 0, 4]]","[[5, 2, 6], [3, 8, 7], [0, 1, 4]]"
406,"[[2, 3, 6], [1, 4, 5], [0, 8, 7]]","[[2, 3, 6], [0, 4, 5], [1, 8, 7]]"
407,"[[2, 3, 6], [1, 4, 5], [8, 7, 0]]","[[2, 3, 6], [1, 4, 0], [8, 7, 5]]"
408,"[[2, 0, 6], [5, 3, 4], [1, 7, 8]]","[[2, 6, 0], [5, 3, 4], [1, 7, 8]]"
409,"[[2, 0, 3], [5, 8, 6], [1, 4, 7]]","[[2, 8, 3], [5, 0, 6], [1, 4, 7]]"
410,"[[3, 6, 7], [2, 4, 8], [0, 1, 5]]","[[3, 6, 7], [0, 4, 8], [2, 1, 5]]"
411,"[[3, 6, 7], [5, 1, 4], [2, 8, 0]]","[[3, 6, 7], [5, 1, 0], [2, 8, 4]]"
412,"[[3, 7, 0], [5, 6, 4], [2, 1, 8]]","[[3, 7, 4], [5, 6, 0], [2, 1, 8]]"
413,"[[5, 2, 3], [7, 0, 6], [1, 8, 4]]","[[5, 0, 3], [7, 2, 6], [1, 8, 4]]"
414,"[[5, 2, 3], [1, 7, 6], [0, 8, 4]]","[[5, 2, 3], [1, 7, 6], [8, 0, 4]]"
415,"[[5, 2, 3], [7, 0, 6], [1, 8, 4]]","[[5, 2, 3], [7, 6, 0], [1, 8, 4]]"
416,"[[5, 2, 3], [7, 0, 6], [1, 8, 4]]","[[5, 2, 3], [7, 8, 6], [1, 0, 4]]"
417,"[[0, 3, 7], [5, 6, 4], [2, 1, 8]]","[[5, 3, 7], [0, 6, 4], [2, 1, 8]]"
418,"[[0, 6, 7], [3, 1, 5], [8, 2, 4]]","[[6, 0, 7], [3, 1, 5], [8, 2, 4]]"
419,"[[6, 2, 7], [3, 8, 5], [1, 4, 0]]","[[6, 2, 7], [3, 8, 0], [1, 4, 5]]"
420,"[[6, 0, 7], [3, 8, 5], [2, 1, 4]]","[[6, 7, 0], [3, 8, 5], [2, 1, 4]]"
421,"[[6, 7, 5], [3, 2, 4], [1, 8, 0]]","[[6, 7, 5], [3, 2, 4], [1, 0, 8]]"
422,"[[2, 0, 7], [6, 3, 4], [1, 5, 8]]","[[0, 2, 7], [6, 3, 4], [1, 5, 8]]"
423,"[[3, 7, 4], [0, 2, 6], [1, 5, 8]]","[[0, 7, 4], [3, 2, 6], [1, 5, 8]]"
424,"[[0, 3, 6], [1, 5, 7], [8, 2, 4]]","[[1, 3, 6], [0, 5, 7], [8, 2, 4]]"
425,"[[2, 3, 7], [6, 8, 0], [1, 4, 5]]","[[2, 3, 0], [6, 8, 7], [1, 4, 5]]"
426,"[[2, 3, 6], [4, 0, 7], [1, 5, 8]]","[[2, 3, 6], [4, 5, 7], [1, 0, 8]]"
427,"[[2, 3, 6], [4, 0, 7], [1, 5, 8]]","[[2, 3, 6], [4, 7, 0], [1, 5, 8]]"
428,"[[2, 5, 3], [1, 4, 6], [8, 0, 7]]","[[2, 5, 3], [1, 4, 6], [0, 8, 7]]"
429,"[[2, 5, 3], [1, 4, 6], [8, 0, 7]]","[[2, 5, 3], [1, 4, 6], [8, 7, 0]]"
430,"[[2, 0, 7], [6, 3, 4], [1, 5, 8]]","[[2, 7, 0], [6, 3, 4], [1, 5, 8]]"
431,"[[2, 7, 5], [6, 3, 0], [1, 8, 4]]","[[2, 7, 5], [6, 0, 3], [1, 8, 4]]"
432,"[[2, 7, 5], [6, 3, 0], [1, 8, 4]]","[[2, 7, 5], [6, 3, 4], [1, 8, 0]]"
433,"[[3, 7, 4], [2, 5, 6], [1, 0, 8]]","[[3, 7, 4], [2, 5, 6], [0, 1, 8]]"
434,"[[0, 2, 3], [6, 5, 7], [1, 8, 4]]","[[6, 2, 3], [0, 5, 7], [1, 8, 4]]"
